weight_name,weight_score
model.layers.0.self_attn.q_proj.weight,0.3700166940689087
model.layers.0.self_attn.k_proj.weight,0.5221027731895447
model.layers.0.self_attn.v_proj.weight,4.669678211212158
model.layers.0.self_attn.o_proj.weight,6.5687150955200195
model.layers.0.mlp.gate_proj.weight,5.8331522941589355
model.layers.0.mlp.up_proj.weight,6.61150598526001
model.layers.0.mlp.down_proj.weight,13.38261890411377
model.layers.0.input_layernorm.weight,0.17443960905075073
model.layers.0.post_attention_layernorm.weight,0.15172162652015686
model.layers.1.self_attn.q_proj.weight,1.8603899478912354
model.layers.1.self_attn.k_proj.weight,1.7704813480377197
model.layers.1.self_attn.v_proj.weight,8.534235954284668
model.layers.1.self_attn.o_proj.weight,10.92609691619873
model.layers.1.mlp.gate_proj.weight,15.90230655670166
model.layers.1.mlp.up_proj.weight,18.32335662841797
model.layers.1.mlp.down_proj.weight,25.549964904785156
model.layers.1.input_layernorm.weight,0.2582235038280487
model.layers.1.post_attention_layernorm.weight,0.3244125545024872
model.layers.2.self_attn.q_proj.weight,3.125882625579834
model.layers.2.self_attn.k_proj.weight,2.8704912662506104
model.layers.2.self_attn.v_proj.weight,13.358444213867188
model.layers.2.self_attn.o_proj.weight,14.666666984558105
model.layers.2.mlp.gate_proj.weight,22.58884048461914
model.layers.2.mlp.up_proj.weight,25.443845748901367
model.layers.2.mlp.down_proj.weight,32.00667190551758
model.layers.2.input_layernorm.weight,0.3316227197647095
model.layers.2.post_attention_layernorm.weight,0.4302867650985718
model.layers.3.self_attn.q_proj.weight,4.25673246383667
model.layers.3.self_attn.k_proj.weight,3.691160202026367
model.layers.3.self_attn.v_proj.weight,10.112784385681152
model.layers.3.self_attn.o_proj.weight,10.942715644836426
model.layers.3.mlp.gate_proj.weight,26.216106414794922
model.layers.3.mlp.up_proj.weight,28.00436782836914
model.layers.3.mlp.down_proj.weight,29.849891662597656
model.layers.3.input_layernorm.weight,0.29745224118232727
model.layers.3.post_attention_layernorm.weight,0.49920812249183655
model.layers.4.self_attn.q_proj.weight,5.413205146789551
model.layers.4.self_attn.k_proj.weight,4.888923645019531
model.layers.4.self_attn.v_proj.weight,11.051526069641113
model.layers.4.self_attn.o_proj.weight,12.138252258300781
model.layers.4.mlp.gate_proj.weight,25.33026695251465
model.layers.4.mlp.up_proj.weight,27.518863677978516
model.layers.4.mlp.down_proj.weight,28.682403564453125
model.layers.4.input_layernorm.weight,0.3413454592227936
model.layers.4.post_attention_layernorm.weight,0.4901917576789856
model.layers.5.self_attn.q_proj.weight,5.444281101226807
model.layers.5.self_attn.k_proj.weight,4.99815559387207
model.layers.5.self_attn.v_proj.weight,10.999014854431152
model.layers.5.self_attn.o_proj.weight,11.823928833007812
model.layers.5.mlp.gate_proj.weight,23.63232421875
model.layers.5.mlp.up_proj.weight,26.93189239501953
model.layers.5.mlp.down_proj.weight,27.925302505493164
model.layers.5.input_layernorm.weight,0.32112452387809753
model.layers.5.post_attention_layernorm.weight,0.47733941674232483
model.layers.6.self_attn.q_proj.weight,5.31142520904541
model.layers.6.self_attn.k_proj.weight,4.714011192321777
model.layers.6.self_attn.v_proj.weight,9.588616371154785
model.layers.6.self_attn.o_proj.weight,11.063300132751465
model.layers.6.mlp.gate_proj.weight,21.892780303955078
model.layers.6.mlp.up_proj.weight,24.81645393371582
model.layers.6.mlp.down_proj.weight,25.602310180664062
model.layers.6.input_layernorm.weight,0.2867814302444458
model.layers.6.post_attention_layernorm.weight,0.4385593831539154
model.layers.7.self_attn.q_proj.weight,4.968393802642822
model.layers.7.self_attn.k_proj.weight,4.590050220489502
model.layers.7.self_attn.v_proj.weight,9.762187957763672
model.layers.7.self_attn.o_proj.weight,10.993623733520508
model.layers.7.mlp.gate_proj.weight,19.87558364868164
model.layers.7.mlp.up_proj.weight,22.85283088684082
model.layers.7.mlp.down_proj.weight,24.149837493896484
model.layers.7.input_layernorm.weight,0.290357381105423
model.layers.7.post_attention_layernorm.weight,0.43639659881591797
model.layers.8.self_attn.q_proj.weight,5.287899494171143
model.layers.8.self_attn.k_proj.weight,4.765401363372803
model.layers.8.self_attn.v_proj.weight,10.56251335144043
model.layers.8.self_attn.o_proj.weight,11.986251831054688
model.layers.8.mlp.gate_proj.weight,18.56205940246582
model.layers.8.mlp.up_proj.weight,21.49118423461914
model.layers.8.mlp.down_proj.weight,23.192398071289062
model.layers.8.input_layernorm.weight,0.3208535313606262
model.layers.8.post_attention_layernorm.weight,0.3967828154563904
model.layers.9.self_attn.q_proj.weight,5.380414009094238
model.layers.9.self_attn.k_proj.weight,4.585296630859375
model.layers.9.self_attn.v_proj.weight,8.893393516540527
model.layers.9.self_attn.o_proj.weight,10.522669792175293
model.layers.9.mlp.gate_proj.weight,18.110706329345703
model.layers.9.mlp.up_proj.weight,20.594247817993164
model.layers.9.mlp.down_proj.weight,22.036945343017578
model.layers.9.input_layernorm.weight,0.26097172498703003
model.layers.9.post_attention_layernorm.weight,0.3823438882827759
model.layers.10.self_attn.q_proj.weight,5.3202128410339355
model.layers.10.self_attn.k_proj.weight,4.673172950744629
model.layers.10.self_attn.v_proj.weight,10.087566375732422
model.layers.10.self_attn.o_proj.weight,11.085071563720703
model.layers.10.mlp.gate_proj.weight,17.084793090820312
model.layers.10.mlp.up_proj.weight,19.47146987915039
model.layers.10.mlp.down_proj.weight,20.813709259033203
model.layers.10.input_layernorm.weight,0.3088496923446655
model.layers.10.post_attention_layernorm.weight,0.34927648305892944
model.layers.11.self_attn.q_proj.weight,4.648559093475342
model.layers.11.self_attn.k_proj.weight,4.080384254455566
model.layers.11.self_attn.v_proj.weight,11.181662559509277
model.layers.11.self_attn.o_proj.weight,11.788346290588379
model.layers.11.mlp.gate_proj.weight,16.41232681274414
model.layers.11.mlp.up_proj.weight,18.421663284301758
model.layers.11.mlp.down_proj.weight,21.18509292602539
model.layers.11.input_layernorm.weight,0.2735832631587982
model.layers.11.post_attention_layernorm.weight,0.3383429944515228
model.layers.12.self_attn.q_proj.weight,4.827843189239502
model.layers.12.self_attn.k_proj.weight,4.0870466232299805
model.layers.12.self_attn.v_proj.weight,9.751867294311523
model.layers.12.self_attn.o_proj.weight,10.833501815795898
model.layers.12.mlp.gate_proj.weight,15.944080352783203
