weight_name,weight_score
model.layers.0.self_attn.q_proj.weight,353646.0
model.layers.0.self_attn.k_proj.weight,366986.875
model.layers.0.self_attn.v_proj.weight,172102.0625
model.layers.0.self_attn.o_proj.weight,146311.046875
model.layers.0.mlp.gate_proj.weight,602279.3125
model.layers.0.mlp.up_proj.weight,586786.25
model.layers.0.mlp.down_proj.weight,732615.625
model.layers.0.input_layernorm.weight,125.33100891113281
model.layers.0.post_attention_layernorm.weight,297.72613525390625
model.layers.1.self_attn.q_proj.weight,401905.5
model.layers.1.self_attn.k_proj.weight,404857.8125
model.layers.1.self_attn.v_proj.weight,147828.203125
model.layers.1.self_attn.o_proj.weight,141180.875
model.layers.1.mlp.gate_proj.weight,770195.5625
model.layers.1.mlp.up_proj.weight,732557.6875
model.layers.1.mlp.down_proj.weight,753501.0625
model.layers.1.input_layernorm.weight,397.3682861328125
model.layers.1.post_attention_layernorm.weight,419.7955322265625
model.layers.2.self_attn.q_proj.weight,462600.90625
model.layers.2.self_attn.k_proj.weight,467385.3125
model.layers.2.self_attn.v_proj.weight,185122.125
model.layers.2.self_attn.o_proj.weight,185103.5
model.layers.2.mlp.gate_proj.weight,813343.75
model.layers.2.mlp.up_proj.weight,742795.0
model.layers.2.mlp.down_proj.weight,754938.1875
model.layers.2.input_layernorm.weight,527.946533203125
model.layers.2.post_attention_layernorm.weight,553.5393676757812
model.layers.3.self_attn.q_proj.weight,382687.625
model.layers.3.self_attn.k_proj.weight,397118.1875
model.layers.3.self_attn.v_proj.weight,220218.828125
model.layers.3.self_attn.o_proj.weight,219128.5625
model.layers.3.mlp.gate_proj.weight,822953.4375
model.layers.3.mlp.up_proj.weight,757418.4375
model.layers.3.mlp.down_proj.weight,758495.25
model.layers.3.input_layernorm.weight,857.0628051757812
model.layers.3.post_attention_layernorm.weight,668.2222900390625
model.layers.4.self_attn.q_proj.weight,389094.25
model.layers.4.self_attn.k_proj.weight,392372.0625
model.layers.4.self_attn.v_proj.weight,218267.140625
model.layers.4.self_attn.o_proj.weight,218317.875
model.layers.4.mlp.gate_proj.weight,831902.125
model.layers.4.mlp.up_proj.weight,760375.6875
model.layers.4.mlp.down_proj.weight,755234.9375
model.layers.4.input_layernorm.weight,988.0082397460938
model.layers.4.post_attention_layernorm.weight,720.7307739257812
model.layers.5.self_attn.q_proj.weight,371395.125
model.layers.5.self_attn.k_proj.weight,374238.5625
model.layers.5.self_attn.v_proj.weight,222977.71875
model.layers.5.self_attn.o_proj.weight,222287.65625
model.layers.5.mlp.gate_proj.weight,847748.5625
model.layers.5.mlp.up_proj.weight,757119.375
model.layers.5.mlp.down_proj.weight,748809.75
model.layers.5.input_layernorm.weight,1165.2769775390625
model.layers.5.post_attention_layernorm.weight,763.7483520507812
model.layers.6.self_attn.q_proj.weight,377537.34375
model.layers.6.self_attn.k_proj.weight,384478.84375
model.layers.6.self_attn.v_proj.weight,224493.5625
model.layers.6.self_attn.o_proj.weight,224674.25
model.layers.6.mlp.gate_proj.weight,835872.5625
model.layers.6.mlp.up_proj.weight,766276.5
model.layers.6.mlp.down_proj.weight,755501.8125
model.layers.6.input_layernorm.weight,1176.971923828125
model.layers.6.post_attention_layernorm.weight,798.30322265625
model.layers.7.self_attn.q_proj.weight,368624.875
model.layers.7.self_attn.k_proj.weight,371265.90625
model.layers.7.self_attn.v_proj.weight,231176.65625
model.layers.7.self_attn.o_proj.weight,229552.8125
model.layers.7.mlp.gate_proj.weight,826494.75
model.layers.7.mlp.up_proj.weight,769502.25
model.layers.7.mlp.down_proj.weight,757836.5
model.layers.7.input_layernorm.weight,1191.2679443359375
model.layers.7.post_attention_layernorm.weight,815.7646484375
model.layers.8.self_attn.q_proj.weight,360212.71875
model.layers.8.self_attn.k_proj.weight,360420.6875
model.layers.8.self_attn.v_proj.weight,229232.1875
model.layers.8.self_attn.o_proj.weight,228794.84375
model.layers.8.mlp.gate_proj.weight,825054.625
model.layers.8.mlp.up_proj.weight,771696.125
model.layers.8.mlp.down_proj.weight,757648.125
model.layers.8.input_layernorm.weight,1263.59033203125
model.layers.8.post_attention_layernorm.weight,827.9105224609375
model.layers.9.self_attn.q_proj.weight,347796.9375
model.layers.9.self_attn.k_proj.weight,350027.9375
model.layers.9.self_attn.v_proj.weight,227753.46875
model.layers.9.self_attn.o_proj.weight,227288.5
model.layers.9.mlp.gate_proj.weight,812778.0625
model.layers.9.mlp.up_proj.weight,776363.5625
model.layers.9.mlp.down_proj.weight,762413.5
model.layers.9.input_layernorm.weight,1335.98486328125
model.layers.9.post_attention_layernorm.weight,844.6514282226562
model.layers.10.self_attn.q_proj.weight,351909.5
model.layers.10.self_attn.k_proj.weight,354001.0
model.layers.10.self_attn.v_proj.weight,235905.515625
model.layers.10.self_attn.o_proj.weight,236827.46875
model.layers.10.mlp.gate_proj.weight,807771.6875
model.layers.10.mlp.up_proj.weight,786212.8125
model.layers.10.mlp.down_proj.weight,769805.9375
model.layers.10.input_layernorm.weight,1367.03857421875
model.layers.10.post_attention_layernorm.weight,873.4174194335938
model.layers.11.self_attn.q_proj.weight,366197.96875
model.layers.11.self_attn.k_proj.weight,369402.78125
model.layers.11.self_attn.v_proj.weight,248195.03125
model.layers.11.self_attn.o_proj.weight,248279.625
model.layers.11.mlp.gate_proj.weight,802889.4375
model.layers.11.mlp.up_proj.weight,790569.875
