weight_name,weight_score
model.layers.0.self_attn.q_proj.weight,3.5759780406951904
model.layers.0.self_attn.k_proj.weight,3.5897603034973145
model.layers.0.self_attn.v_proj.weight,14.984701156616211
model.layers.0.self_attn.o_proj.weight,28.602914810180664
model.layers.0.mlp.gate_proj.weight,29.28724479675293
model.layers.0.mlp.up_proj.weight,22.365482330322266
model.layers.0.mlp.down_proj.weight,63.46167755126953
model.layers.0.input_layernorm.weight,1.5825833082199097
model.layers.0.post_attention_layernorm.weight,1.2235008478164673
model.layers.1.self_attn.q_proj.weight,11.890077590942383
model.layers.1.self_attn.k_proj.weight,11.599783897399902
model.layers.1.self_attn.v_proj.weight,13.175596237182617
model.layers.1.self_attn.o_proj.weight,13.404634475708008
model.layers.1.mlp.gate_proj.weight,30.526254653930664
model.layers.1.mlp.up_proj.weight,52.75713348388672
model.layers.1.mlp.down_proj.weight,59.78681182861328
model.layers.1.input_layernorm.weight,0.3975689113140106
model.layers.1.post_attention_layernorm.weight,0.863369345664978
model.layers.2.self_attn.q_proj.weight,8.834095001220703
model.layers.2.self_attn.k_proj.weight,10.18867301940918
model.layers.2.self_attn.v_proj.weight,22.050338745117188
model.layers.2.self_attn.o_proj.weight,23.738452911376953
model.layers.2.mlp.gate_proj.weight,20.067241668701172
model.layers.2.mlp.up_proj.weight,23.386274337768555
model.layers.2.mlp.down_proj.weight,25.411117553710938
model.layers.2.input_layernorm.weight,0.4716531038284302
model.layers.2.post_attention_layernorm.weight,0.3209502398967743
model.layers.3.self_attn.q_proj.weight,5.121048450469971
model.layers.3.self_attn.k_proj.weight,4.9893999099731445
model.layers.3.self_attn.v_proj.weight,17.17919158935547
model.layers.3.self_attn.o_proj.weight,18.67229652404785
model.layers.3.mlp.gate_proj.weight,24.47271728515625
model.layers.3.mlp.up_proj.weight,31.23482894897461
model.layers.3.mlp.down_proj.weight,33.37601089477539
model.layers.3.input_layernorm.weight,0.22280876338481903
model.layers.3.post_attention_layernorm.weight,0.3426821231842041
model.layers.4.self_attn.q_proj.weight,4.587183475494385
model.layers.4.self_attn.k_proj.weight,4.492852210998535
model.layers.4.self_attn.v_proj.weight,15.852977752685547
model.layers.4.self_attn.o_proj.weight,16.418994903564453
model.layers.4.mlp.gate_proj.weight,26.08682632446289
model.layers.4.mlp.up_proj.weight,36.681602478027344
model.layers.4.mlp.down_proj.weight,36.175315856933594
model.layers.4.input_layernorm.weight,0.24048925936222076
model.layers.4.post_attention_layernorm.weight,0.37870529294013977
model.layers.5.self_attn.q_proj.weight,4.780251979827881
model.layers.5.self_attn.k_proj.weight,4.7141547203063965
model.layers.5.self_attn.v_proj.weight,14.195047378540039
model.layers.5.self_attn.o_proj.weight,14.993865966796875
model.layers.5.mlp.gate_proj.weight,25.578689575195312
model.layers.5.mlp.up_proj.weight,33.670040130615234
model.layers.5.mlp.down_proj.weight,35.97476577758789
model.layers.5.input_layernorm.weight,0.21544834971427917
model.layers.5.post_attention_layernorm.weight,0.31870409846305847
model.layers.6.self_attn.q_proj.weight,4.206296920776367
model.layers.6.self_attn.k_proj.weight,3.8865559101104736
model.layers.6.self_attn.v_proj.weight,14.013439178466797
model.layers.6.self_attn.o_proj.weight,14.484865188598633
model.layers.6.mlp.gate_proj.weight,25.10373306274414
model.layers.6.mlp.up_proj.weight,31.817047119140625
model.layers.6.mlp.down_proj.weight,34.34457778930664
model.layers.6.input_layernorm.weight,0.1785823404788971
model.layers.6.post_attention_layernorm.weight,0.31343916058540344
model.layers.7.self_attn.q_proj.weight,4.607028484344482
model.layers.7.self_attn.k_proj.weight,4.260298728942871
model.layers.7.self_attn.v_proj.weight,13.151095390319824
model.layers.7.self_attn.o_proj.weight,12.926153182983398
model.layers.7.mlp.gate_proj.weight,23.490272521972656
model.layers.7.mlp.up_proj.weight,27.70475196838379
model.layers.7.mlp.down_proj.weight,30.87415885925293
model.layers.7.input_layernorm.weight,0.22301650047302246
model.layers.7.post_attention_layernorm.weight,0.3402597904205322
model.layers.8.self_attn.q_proj.weight,3.872666597366333
model.layers.8.self_attn.k_proj.weight,3.775068998336792
model.layers.8.self_attn.v_proj.weight,9.229958534240723
model.layers.8.self_attn.o_proj.weight,9.008639335632324
model.layers.8.mlp.gate_proj.weight,22.049240112304688
model.layers.8.mlp.up_proj.weight,28.32621192932129
model.layers.8.mlp.down_proj.weight,30.38804054260254
model.layers.8.input_layernorm.weight,0.14679265022277832
model.layers.8.post_attention_layernorm.weight,0.2927142083644867
model.layers.9.self_attn.q_proj.weight,4.13688325881958
model.layers.9.self_attn.k_proj.weight,3.943880319595337
model.layers.9.self_attn.v_proj.weight,9.808536529541016
model.layers.9.self_attn.o_proj.weight,10.365278244018555
model.layers.9.mlp.gate_proj.weight,23.352434158325195
model.layers.9.mlp.up_proj.weight,29.925779342651367
model.layers.9.mlp.down_proj.weight,30.322317123413086
model.layers.9.input_layernorm.weight,0.15110519528388977
model.layers.9.post_attention_layernorm.weight,0.2584209144115448
model.layers.10.self_attn.q_proj.weight,3.827608346939087
model.layers.10.self_attn.k_proj.weight,3.654876947402954
model.layers.10.self_attn.v_proj.weight,11.748723983764648
model.layers.10.self_attn.o_proj.weight,12.973182678222656
model.layers.10.mlp.gate_proj.weight,21.95144271850586
model.layers.10.mlp.up_proj.weight,27.255550384521484
model.layers.10.mlp.down_proj.weight,30.126873016357422
model.layers.10.input_layernorm.weight,0.14886118471622467
model.layers.10.post_attention_layernorm.weight,0.24766381084918976
model.layers.11.self_attn.q_proj.weight,4.710412979125977
model.layers.11.self_attn.k_proj.weight,4.242588520050049
model.layers.11.self_attn.v_proj.weight,10.11843490600586
model.layers.11.self_attn.o_proj.weight,11.94398307800293
model.layers.11.mlp.gate_proj.weight,21.80318260192871
model.layers.11.mlp.up_proj.weight,26.486833572387695
model.layers.11.mlp.down_proj.weight,27.415164947509766
model.layers.11.input_layernorm.weight,0.13448524475097656
model.layers.11.post_attention_layernorm.weight,0.22582444548606873
model.layers.12.self_attn.q_proj.weight,4.313267707824707
model.layers.12.self_attn.k_proj.weight,4.043391227722168
model.layers.12.self_attn.v_proj.weight,11.533275604248047
model.layers.12.self_attn.o_proj.weight,12.105607032775879
model.layers.12.mlp.gate_proj.weight,19.12721824645996
model.layers.12.mlp.up_proj.weight,24.3747615814209
model.layers.12.mlp.down_proj.weight,26.841659545898438
model.layers.12.input_layernorm.weight,0.16871662437915802
model.layers.12.post_attention_layernorm.weight,0.21867941319942474
model.layers.13.self_attn.q_proj.weight,3.7427852153778076
model.layers.13.self_attn.k_proj.weight,3.319082021713257
model.layers.13.self_attn.v_proj.weight,10.491148948669434
model.layers.13.self_attn.o_proj.weight,11.913078308105469
model.layers.13.mlp.gate_proj.weight,19.109113693237305
model.layers.13.mlp.up_proj.weight,23.57976531982422
model.layers.13.mlp.down_proj.weight,25.41907501220703
model.layers.13.input_layernorm.weight,0.15570703148841858
model.layers.13.post_attention_layernorm.weight,0.19494396448135376
model.layers.14.self_attn.q_proj.weight,4.030267715454102
model.layers.14.self_attn.k_proj.weight,3.573087692260742
model.layers.14.self_attn.v_proj.weight,8.469128608703613
model.layers.14.self_attn.o_proj.weight,10.241381645202637
model.layers.14.mlp.gate_proj.weight,18.792396545410156
model.layers.14.mlp.up_proj.weight,22.84297752380371
model.layers.14.mlp.down_proj.weight,24.08486557006836
model.layers.14.input_layernorm.weight,0.16609299182891846
model.layers.14.post_attention_layernorm.weight,0.1852179914712906
model.layers.15.self_attn.q_proj.weight,4.061034202575684
model.layers.15.self_attn.k_proj.weight,3.632364273071289
model.layers.15.self_attn.v_proj.weight,9.333805084228516
model.layers.15.self_attn.o_proj.weight,9.959792137145996
model.layers.15.mlp.gate_proj.weight,19.092918395996094
model.layers.15.mlp.up_proj.weight,23.331298828125
model.layers.15.mlp.down_proj.weight,23.165510177612305
model.layers.15.input_layernorm.weight,0.1276886910200119
model.layers.15.post_attention_layernorm.weight,0.17665345966815948
model.layers.16.self_attn.q_proj.weight,3.947847843170166
model.layers.16.self_attn.k_proj.weight,3.556673049926758
model.layers.16.self_attn.v_proj.weight,10.333335876464844
model.layers.16.self_attn.o_proj.weight,10.577079772949219
model.layers.16.mlp.gate_proj.weight,19.04438591003418
model.layers.16.mlp.up_proj.weight,24.40505599975586
model.layers.16.mlp.down_proj.weight,25.56573486328125
model.layers.16.input_layernorm.weight,0.1789879947900772
model.layers.16.post_attention_layernorm.weight,0.20067991316318512
model.layers.17.self_attn.q_proj.weight,4.034130573272705
model.layers.17.self_attn.k_proj.weight,3.6808106899261475
model.layers.17.self_attn.v_proj.weight,12.255767822265625
model.layers.17.self_attn.o_proj.weight,13.289473533630371
model.layers.17.mlp.gate_proj.weight,19.788789749145508
model.layers.17.mlp.up_proj.weight,24.809877395629883
model.layers.17.mlp.down_proj.weight,28.013389587402344
model.layers.17.input_layernorm.weight,0.16901011765003204
model.layers.17.post_attention_layernorm.weight,0.2098720371723175
model.layers.18.self_attn.q_proj.weight,3.97456693649292
model.layers.18.self_attn.k_proj.weight,3.288939952850342
model.layers.18.self_attn.v_proj.weight,9.871450424194336
model.layers.18.self_attn.o_proj.weight,10.333841323852539
model.layers.18.mlp.gate_proj.weight,20.705364227294922
model.layers.18.mlp.up_proj.weight,25.935083389282227
model.layers.18.mlp.down_proj.weight,30.722429275512695
model.layers.18.input_layernorm.weight,0.1581764817237854
model.layers.18.post_attention_layernorm.weight,0.21255813539028168
model.layers.19.self_attn.q_proj.weight,4.035843372344971
model.layers.19.self_attn.k_proj.weight,3.6370160579681396
model.layers.19.self_attn.v_proj.weight,12.524930953979492
model.layers.19.self_attn.o_proj.weight,12.02062702178955
model.layers.19.mlp.gate_proj.weight,22.764785766601562
model.layers.19.mlp.up_proj.weight,27.13253402709961
model.layers.19.mlp.down_proj.weight,34.56435012817383
model.layers.19.input_layernorm.weight,0.2003808170557022
model.layers.19.post_attention_layernorm.weight,0.27067646384239197
model.layers.20.self_attn.q_proj.weight,4.077613830566406
model.layers.20.self_attn.k_proj.weight,3.50838303565979
model.layers.20.self_attn.v_proj.weight,8.613534927368164
model.layers.20.self_attn.o_proj.weight,8.784489631652832
model.layers.20.mlp.gate_proj.weight,23.169780731201172
model.layers.20.mlp.up_proj.weight,26.827733993530273
model.layers.20.mlp.down_proj.weight,39.12987518310547
model.layers.20.input_layernorm.weight,0.12980137765407562
model.layers.20.post_attention_layernorm.weight,0.24818700551986694
model.layers.21.self_attn.q_proj.weight,3.668731212615967
model.layers.21.self_attn.k_proj.weight,3.179274559020996
model.layers.21.self_attn.v_proj.weight,8.83646297454834
model.layers.21.self_attn.o_proj.weight,9.175254821777344
model.layers.21.mlp.gate_proj.weight,22.254648208618164
model.layers.21.mlp.up_proj.weight,24.876567840576172
model.layers.21.mlp.down_proj.weight,36.37384033203125
model.layers.21.input_layernorm.weight,0.14746709167957306
model.layers.21.post_attention_layernorm.weight,0.2889913022518158
model.layers.22.self_attn.q_proj.weight,2.8671751022338867
model.layers.22.self_attn.k_proj.weight,2.5153093338012695
model.layers.22.self_attn.v_proj.weight,7.008425235748291
model.layers.22.self_attn.o_proj.weight,7.339274883270264
model.layers.22.mlp.gate_proj.weight,21.335031509399414
model.layers.22.mlp.up_proj.weight,21.690776824951172
model.layers.22.mlp.down_proj.weight,33.08686828613281
model.layers.22.input_layernorm.weight,0.10386889427900314
model.layers.22.post_attention_layernorm.weight,0.3475046455860138
model.layers.23.self_attn.q_proj.weight,3.177460193634033
model.layers.23.self_attn.k_proj.weight,2.995382070541382
model.layers.23.self_attn.v_proj.weight,7.1925272941589355
model.layers.23.self_attn.o_proj.weight,7.5027570724487305
model.layers.23.mlp.gate_proj.weight,22.99942398071289
model.layers.23.mlp.up_proj.weight,23.645347595214844
model.layers.23.mlp.down_proj.weight,38.32438659667969
model.layers.23.input_layernorm.weight,0.10900001227855682
model.layers.23.post_attention_layernorm.weight,0.38801294565200806
model.layers.24.self_attn.q_proj.weight,2.625387668609619
model.layers.24.self_attn.k_proj.weight,2.4559011459350586
model.layers.24.self_attn.v_proj.weight,7.003659248352051
model.layers.24.self_attn.o_proj.weight,7.600633144378662
model.layers.24.mlp.gate_proj.weight,24.015941619873047
model.layers.24.mlp.up_proj.weight,23.580448150634766
model.layers.24.mlp.down_proj.weight,38.35844421386719
model.layers.24.input_layernorm.weight,0.1180000901222229
model.layers.24.post_attention_layernorm.weight,0.7374716997146606
model.layers.25.self_attn.q_proj.weight,3.4742777347564697
model.layers.25.self_attn.k_proj.weight,3.4043309688568115
model.layers.25.self_attn.v_proj.weight,10.532759666442871
model.layers.25.self_attn.o_proj.weight,10.81094741821289
model.layers.25.mlp.gate_proj.weight,27.92418098449707
model.layers.25.mlp.up_proj.weight,26.8405704498291
model.layers.25.mlp.down_proj.weight,49.113826751708984
model.layers.25.input_layernorm.weight,0.19502127170562744
model.layers.25.post_attention_layernorm.weight,2.4497921466827393
model.layers.26.self_attn.q_proj.weight,2.9008755683898926
model.layers.26.self_attn.k_proj.weight,2.926560401916504
model.layers.26.self_attn.v_proj.weight,14.137758255004883
model.layers.26.self_attn.o_proj.weight,14.229793548583984
model.layers.26.mlp.gate_proj.weight,30.424715042114258
model.layers.26.mlp.up_proj.weight,30.14288902282715
model.layers.26.mlp.down_proj.weight,41.889827728271484
model.layers.26.input_layernorm.weight,1.1547881364822388
model.layers.26.post_attention_layernorm.weight,2.346623420715332
model.layers.27.self_attn.q_proj.weight,3.1513614654541016
model.layers.27.self_attn.k_proj.weight,3.329780340194702
model.layers.27.self_attn.v_proj.weight,11.178384780883789
model.layers.27.self_attn.o_proj.weight,12.373398780822754
model.layers.27.mlp.gate_proj.weight,34.342742919921875
model.layers.27.mlp.up_proj.weight,40.339935302734375
model.layers.27.mlp.down_proj.weight,76.07077026367188
model.layers.27.input_layernorm.weight,0.5652375817298889
model.layers.27.post_attention_layernorm.weight,4.180755138397217
model.norm.weight,8.773262023925781
