weight_name,weight_score
model.layers.0.self_attn.q_proj.weight,0.49363258481025696
model.layers.0.self_attn.k_proj.weight,0.5845499038696289
model.layers.0.self_attn.v_proj.weight,5.886367321014404
model.layers.0.self_attn.o_proj.weight,9.351266860961914
model.layers.0.mlp.gate_proj.weight,8.139408111572266
model.layers.0.mlp.up_proj.weight,9.456378936767578
model.layers.0.mlp.down_proj.weight,21.662044525146484
model.layers.0.input_layernorm.weight,0.20857703685760498
model.layers.0.post_attention_layernorm.weight,0.21037566661834717
model.layers.1.self_attn.q_proj.weight,2.518075466156006
model.layers.1.self_attn.k_proj.weight,2.333306312561035
model.layers.1.self_attn.v_proj.weight,12.519346237182617
model.layers.1.self_attn.o_proj.weight,17.52492904663086
model.layers.1.mlp.gate_proj.weight,26.277265548706055
model.layers.1.mlp.up_proj.weight,31.362226486206055
model.layers.1.mlp.down_proj.weight,46.47500228881836
model.layers.1.input_layernorm.weight,0.34854182600975037
model.layers.1.post_attention_layernorm.weight,0.5095864534378052
model.layers.2.self_attn.q_proj.weight,3.9373228549957275
model.layers.2.self_attn.k_proj.weight,3.4784953594207764
model.layers.2.self_attn.v_proj.weight,19.483657836914062
model.layers.2.self_attn.o_proj.weight,23.409276962280273
model.layers.2.mlp.gate_proj.weight,38.52155685424805
model.layers.2.mlp.up_proj.weight,43.90611267089844
model.layers.2.mlp.down_proj.weight,54.942115783691406
model.layers.2.input_layernorm.weight,0.47031986713409424
model.layers.2.post_attention_layernorm.weight,0.6737575531005859
model.layers.3.self_attn.q_proj.weight,7.32952880859375
model.layers.3.self_attn.k_proj.weight,6.458132266998291
model.layers.3.self_attn.v_proj.weight,16.371610641479492
model.layers.3.self_attn.o_proj.weight,19.290224075317383
model.layers.3.mlp.gate_proj.weight,45.20336151123047
model.layers.3.mlp.up_proj.weight,48.792415618896484
model.layers.3.mlp.down_proj.weight,52.31702423095703
model.layers.3.input_layernorm.weight,0.43827375769615173
model.layers.3.post_attention_layernorm.weight,0.792389452457428
model.layers.4.self_attn.q_proj.weight,7.928750991821289
model.layers.4.self_attn.k_proj.weight,6.884377479553223
model.layers.4.self_attn.v_proj.weight,16.676189422607422
model.layers.4.self_attn.o_proj.weight,19.330808639526367
model.layers.4.mlp.gate_proj.weight,43.752105712890625
model.layers.4.mlp.up_proj.weight,48.478248596191406
model.layers.4.mlp.down_proj.weight,51.27523422241211
model.layers.4.input_layernorm.weight,0.44932037591934204
model.layers.4.post_attention_layernorm.weight,0.7872638702392578
model.layers.5.self_attn.q_proj.weight,7.937106132507324
model.layers.5.self_attn.k_proj.weight,7.008098602294922
model.layers.5.self_attn.v_proj.weight,14.545060157775879
model.layers.5.self_attn.o_proj.weight,17.227535247802734
model.layers.5.mlp.gate_proj.weight,42.612892150878906
model.layers.5.mlp.up_proj.weight,47.69078826904297
model.layers.5.mlp.down_proj.weight,48.28640365600586
model.layers.5.input_layernorm.weight,0.49765530228614807
model.layers.5.post_attention_layernorm.weight,0.7914126515388489
model.layers.6.self_attn.q_proj.weight,8.721281051635742
model.layers.6.self_attn.k_proj.weight,7.380007266998291
model.layers.6.self_attn.v_proj.weight,16.787382125854492
model.layers.6.self_attn.o_proj.weight,19.875324249267578
model.layers.6.mlp.gate_proj.weight,37.95172882080078
model.layers.6.mlp.up_proj.weight,44.34770584106445
model.layers.6.mlp.down_proj.weight,48.31866455078125
model.layers.6.input_layernorm.weight,0.5101525783538818
model.layers.6.post_attention_layernorm.weight,0.7758479118347168
model.layers.7.self_attn.q_proj.weight,8.360603332519531
model.layers.7.self_attn.k_proj.weight,7.218256950378418
model.layers.7.self_attn.v_proj.weight,17.2991943359375
model.layers.7.self_attn.o_proj.weight,21.109182357788086
model.layers.7.mlp.gate_proj.weight,36.356998443603516
model.layers.7.mlp.up_proj.weight,42.072242736816406
model.layers.7.mlp.down_proj.weight,45.86052703857422
model.layers.7.input_layernorm.weight,0.4445192813873291
model.layers.7.post_attention_layernorm.weight,0.6845065355300903
model.layers.8.self_attn.q_proj.weight,8.650504112243652
model.layers.8.self_attn.k_proj.weight,7.395981788635254
model.layers.8.self_attn.v_proj.weight,15.79609489440918
model.layers.8.self_attn.o_proj.weight,19.03155517578125
model.layers.8.mlp.gate_proj.weight,35.260353088378906
model.layers.8.mlp.up_proj.weight,40.58522033691406
model.layers.8.mlp.down_proj.weight,43.817840576171875
